hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,date_id,booking_id
City Hotel,1,124,2024,January,2,13,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88,0,1,Canceled,27-10-2024,DT301,66795
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66796
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66797
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66798
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66799
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66800
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66801
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66802
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66803
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66804
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66805
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66806
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66807
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66808
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66809
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66810
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66811
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66812
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66813
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66814
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66815
City Hotel,0,37,2024,October,43,23,2,2,2,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,0,Check-Out,27-10-2024,DT301,66816
Resort Hotel,0,2,2024,October,44,23,2,2,1,0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,0,Transient,4.5,0,1,Check-Out,27-10-2024,DT301,66817
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66818
City Hotel,1,124,2024,January,2,13,0,2,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,88,0,1,Canceled,27-10-2024,DT301,66819
City Hotel,0,17,2024,October,43,22,2,3,2,0,0,BB,ITA,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,129.8,0,0,Check-Out,27-10-2024,DT301,66820
City Hotel,0,11,2024,October,43,23,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,88.5,0,0,Check-Out,27-10-2024,DT301,66821
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66822
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66823
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66824
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66825
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66826
Resort Hotel,1,325,2024,July,26,1,4,7,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,130.36,0,1,Canceled,27-10-2024,DT301,66827
Resort Hotel,0,0,2024,October,44,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,20,A,F,0,No Deposit,0,Group,42,0,0,Check-Out,27-10-2024,DT301,66828
Resort Hotel,1,320,2024,July,27,2,4,7,2,0,0,HB,RUS,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,150.22,0,1,Canceled,27-10-2024,DT301,66829
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66830
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66831
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66832
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66833
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66834
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66835
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66836
City Hotel,1,137,2024,January,5,27,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,45,Transient,70,0,0,Canceled,27-10-2024,DT301,66837
Resort Hotel,0,2,2024,October,44,26,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,2,E,E,0,No Deposit,0,Transient,72,0,0,Check-Out,27-10-2024,DT301,66838
Resort Hotel,0,123,2024,October,43,21,2,4,2,0,0,BB,SWE,Groups,Corporate,0,0,0,G,G,3,No Deposit,0,Transient,115,1,0,Check-Out,27-10-2024,DT301,66839
Resort Hotel,0,18,2024,October,44,24,1,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,50.05,0,1,Check-Out,27-10-2024,DT301,66840
City Hotel,0,7,2024,October,44,26,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,120,0,0,Check-Out,27-10-2024,DT301,66841
Resort Hotel,0,8,2024,October,44,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,54.9,0,0,Check-Out,27-10-2024,DT301,66842
Resort Hotel,0,8,2024,October,44,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,54.9,0,0,Check-Out,27-10-2024,DT301,66843
Resort Hotel,0,0,2024,October,44,25,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,48,0,0,Check-Out,27-10-2024,DT301,66844
Resort Hotel,0,7,2024,October,44,25,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,39,0,0,Check-Out,27-10-2024,DT301,66845
Resort Hotel,0,7,2024,October,44,25,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,52.8,0,0,Check-Out,27-10-2024,DT301,66846
Resort Hotel,0,7,2024,October,44,25,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,52.8,0,0,Check-Out,27-10-2024,DT301,66847
Resort Hotel,0,7,2024,October,44,25,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,58.8,0,0,Check-Out,27-10-2024,DT301,66848
City Hotel,0,267,2024,October,44,25,0,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0,Check-Out,27-10-2024,DT301,66849
City Hotel,0,115,2024,October,44,26,0,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.9,0,1,Check-Out,27-10-2024,DT301,66850
City Hotel,0,208,2024,October,44,23,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,0,Transient-Party,88.77,0,2,Check-Out,27-10-2024,DT301,66851
City Hotel,0,208,2024,October,44,23,2,2,0,2,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,3,No Deposit,0,Transient-Party,88.77,0,2,Check-Out,27-10-2024,DT301,66852
Resort Hotel,0,29,2024,October,44,25,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60,0,1,Check-Out,27-10-2024,DT301,66853
City Hotel,0,64,2024,October,44,25,0,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,85.93,0,1,Check-Out,27-10-2024,DT301,66854
City Hotel,0,97,2024,October,43,22,2,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,121.14,0,3,Check-Out,27-10-2024,DT301,66855
Resort Hotel,0,42,2024,October,44,23,2,2,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,88,0,2,Check-Out,27-10-2024,DT301,66856
City Hotel,0,5,2024,October,44,26,0,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,E,F,0,No Deposit,0,Transient,0,0,2,Check-Out,27-10-2024,DT301,66857
City Hotel,0,221,2024,October,43,22,2,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90.95,0,2,Check-Out,27-10-2024,DT301,66858
City Hotel,0,66,2024,October,44,23,2,2,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,213.1,0,1,Check-Out,27-10-2024,DT301,66859
City Hotel,0,117,2024,October,44,24,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,90.95,0,0,Check-Out,27-10-2024,DT301,66860
City Hotel,0,13,2024,October,44,26,0,1,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90,0,1,Check-Out,27-10-2024,DT301,66861
City Hotel,0,13,2024,October,44,26,0,1,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,90,0,1,Check-Out,27-10-2024,DT301,66862
City Hotel,0,133,2024,October,44,23,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,108.38,0,0,Check-Out,27-10-2024,DT301,66863
City Hotel,0,133,2024,October,44,23,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,108.38,0,1,Check-Out,27-10-2024,DT301,66864
City Hotel,0,133,2024,October,44,23,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,108.38,0,1,Check-Out,27-10-2024,DT301,66865
City Hotel,0,13,2024,October,44,26,0,1,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,109.5,0,1,Check-Out,27-10-2024,DT301,66866
City Hotel,0,161,2024,October,44,25,0,2,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,3,Check-Out,27-10-2024,DT301,66867
City Hotel,0,214,2024,October,44,25,0,2,3,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.4,0,0,Check-Out,27-10-2024,DT301,66868
City Hotel,0,49,2024,October,44,25,0,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,85.5,0,0,Check-Out,27-10-2024,DT301,66869
City Hotel,0,66,2024,October,44,24,1,2,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,184.52,0,1,Check-Out,27-10-2024,DT301,66870
City Hotel,0,2,2024,October,44,26,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,104,0,0,Check-Out,27-10-2024,DT301,66871
Resort Hotel,0,19,2024,October,44,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,54,0,0,Check-Out,27-10-2024,DT301,66872
City Hotel,1,206,2024,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,0,3,Canceled,27-10-2024,DT301,66873
City Hotel,1,206,2024,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,0,3,Canceled,27-10-2024,DT301,66874
City Hotel,1,206,2024,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,0,3,Canceled,27-10-2024,DT301,66875
City Hotel,0,19,2024,October,44,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,9,A,D,1,No Deposit,0,Transient,98,1,1,Check-Out,27-10-2024,DT301,66876
Resort Hotel,0,129,2024,October,44,23,2,2,2,0,0,HB,CN,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,76.4,0,0,Check-Out,27-10-2024,DT301,66877
City Hotel,0,12,2024,October,44,24,1,2,1,0,0,BB,PRT,Aviation,TA/TO,1,0,5,D,D,0,No Deposit,0,Transient,110,0,0,Check-Out,27-10-2024,DT301,66878
Resort Hotel,0,0,2024,October,44,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,4,C,E,0,No Deposit,0,Transient,50,0,0,Check-Out,27-10-2024,DT301,66879
Resort Hotel,0,72,2024,October,44,23,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48,0,0,Check-Out,27-10-2024,DT301,66880
City Hotel,0,48,2024,October,43,23,2,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,94.5,0,0,Check-Out,27-10-2024,DT301,66881
Resort Hotel,0,190,2024,October,44,24,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient-Party,61.2,0,0,Check-Out,27-10-2024,DT301,66882
Resort Hotel,0,14,2024,October,44,24,1,2,1,0,0,BB,,Corporate,Corporate,0,0,1,A,A,0,No Deposit,0,Transient,39,0,0,Check-Out,27-10-2024,DT301,66883
Resort Hotel,0,190,2024,October,44,24,1,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient-Party,61.2,0,0,Check-Out,27-10-2024,DT301,66884
Resort Hotel,0,18,2024,October,43,21,2,4,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,100.5,1,1,Check-Out,27-10-2024,DT301,66885
Resort Hotel,0,49,2024,October,44,26,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient-Party,81.5,0,0,Check-Out,27-10-2024,DT301,66886
Resort Hotel,0,4,2024,October,44,26,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient-Party,81.5,0,0,Check-Out,27-10-2024,DT301,66887
Resort Hotel,0,38,2024,October,44,23,2,2,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,63.4,0,0,Check-Out,27-10-2024,DT301,66888
Resort Hotel,0,58,2024,October,44,23,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,46,0,0,Check-Out,27-10-2024,DT301,66889
Resort Hotel,0,0,2024,October,44,23,2,2,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,0,Transient,48,0,0,Check-Out,27-10-2024,DT301,66890
Resort Hotel,0,386,2024,October,43,20,2,5,2,1,0,BB,GBR,Groups,Corporate,0,0,0,C,C,2,No Deposit,0,Transient,97,0,0,Check-Out,27-10-2024,DT301,66891
Resort Hotel,0,98,2024,October,43,20,2,5,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,I,0,No Deposit,0,Transient,0,0,1,Check-Out,27-10-2024,DT301,66892
City Hotel,1,206,2024,April,17,28,0,2,2,0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.5,0,3,Canceled,27-10-2024,DT301,66893
Resort Hotel,0,66,2024,October,43,18,2,7,2,0,0,HB,IRL,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,89.78,0,1,Check-Out,27-10-2024,DT301,66894
Resort Hotel,0,6,2024,October,44,26,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46,0,2,Check-Out,27-10-2024,DT301,66895
Resort Hotel,0,6,2024,October,44,26,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,46,0,2,Check-Out,27-10-2024,DT301,66896
Resort Hotel,0,5,2024,October,44,26,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66,1,1,Check-Out,27-10-2024,DT301,66897
Resort Hotel,0,11,2024,October,44,25,0,2,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,54.9,0,0,Check-Out,27-10-2024,DT301,66898
City Hotel,0,107,2024,October,44,23,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.22,0,0,Check-Out,27-10-2024,DT301,66899
Resort Hotel,0,85,2024,October,44,25,0,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,88,0,1,Check-Out,27-10-2024,DT301,66900
Resort Hotel,0,281,2024,October,43,22,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,41.33,0,0,Check-Out,27-10-2024,DT301,66901
Resort Hotel,0,0,2024,October,44,26,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,63,1,1,Check-Out,27-10-2024,DT301,66902
Resort Hotel,0,80,2024,October,43,18,4,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,G,0,No Deposit,0,Transient,81.34,0,0,Check-Out,27-10-2024,DT301,66903
Resort Hotel,0,166,2024,October,43,20,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,52.71,0,3,Check-Out,27-10-2024,DT301,66904
Resort Hotel,0,166,2024,October,43,20,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,52.71,0,3,Check-Out,27-10-2024,DT301,66905
City Hotel,0,43,2024,October,43,21,2,4,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Contract,166.5,0,1,Check-Out,27-10-2024,DT301,66906
Resort Hotel,0,85,2024,October,44,25,0,2,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,94,0,1,Check-Out,27-10-2024,DT301,66907
City Hotel,0,107,2024,October,44,23,2,2,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.14,0,0,Check-Out,27-10-2024,DT301,66908
City Hotel,0,71,2024,October,43,24,2,1,2,0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,89.25,0,2,Check-Out,27-10-2024,DT301,66909
City Hotel,0,134,2024,October,44,24,1,2,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,113.7,0,1,Check-Out,27-10-2024,DT301,66910
Resort Hotel,0,40,2024,October,43,20,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,113.33,0,1,Check-Out,27-10-2024,DT301,66911
City Hotel,0,7,2024,October,44,26,0,1,2,0,0,BB,PRT,Corporate,Corporate,1,0,3,E,E,2,No Deposit,0,Transient,109,0,0,Check-Out,27-10-2024,DT301,66912
Resort Hotel,0,216,2024,October,42,13,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Contract,48.75,0,0,Check-Out,27-10-2024,DT301,66913
Resort Hotel,0,2,2024,October,44,26,0,1,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66,0,1,Check-Out,27-10-2024,DT301,66914
Resort Hotel,0,108,2024,October,43,20,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,36,0,1,Check-Out,27-10-2024,DT301,66915
City Hotel,0,7,2024,October,44,26,0,1,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,109,0,0,Check-Out,27-10-2024,DT301,66916
City Hotel,0,88,2024,October,44,25,0,2,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,104.4,0,1,Check-Out,27-10-2024,DT301,66917
City Hotel,0,12,2024,October,44,26,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,1,No Deposit,0,Transient,130,0,0,Check-Out,27-10-2024,DT301,66918
City Hotel,0,34,2024,October,44,25,0,2,1,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109,0,1,Check-Out,27-10-2024,DT301,66919
City Hotel,0,23,2024,October,44,26,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95,0,0,Check-Out,27-10-2024,DT301,66920
City Hotel,0,5,2024,October,44,26,0,1,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,105,0,0,Check-Out,27-10-2024,DT301,66921
Resort Hotel,0,65,2024,October,44,23,2,2,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,73.44,0,0,Check-Out,27-10-2024,DT301,66922
City Hotel,0,64,2024,October,44,25,0,2,2,0,0,SC,KWT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.1,0,0,Check-Out,27-10-2024,DT301,66923
City Hotel,0,238,2024,October,43,22,2,3,2,0,0,BB,CHE,Direct,Direct,0,0,0,B,B,1,No Deposit,0,Transient-Party,81.28,0,0,Check-Out,27-10-2024,DT301,66924
City Hotel,0,46,2024,October,44,25,0,2,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,119.5,0,2,Check-Out,27-10-2024,DT301,66925
City Hotel,0,206,2024,October,44,24,1,2,2,1,0,BB,IND,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,112.5,0,1,Check-Out,27-10-2024,DT301,66926
City Hotel,0,236,2024,October,43,22,2,3,1,1,0,BB,CHE,Direct,Direct,0,0,0,B,B,0,No Deposit,0,Transient-Party,81.28,0,0,Check-Out,27-10-2024,DT301,66927
City Hotel,0,188,2024,October,44,24,1,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,94.14,0,1,Check-Out,27-10-2024,DT301,66928
City Hotel,0,52,2024,October,44,23,2,2,2,0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,0,Check-Out,27-10-2024,DT301,66929
City Hotel,0,9,2024,October,44,26,0,1,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,E,2,No Deposit,0,Transient,113,0,0,Check-Out,27-10-2024,DT301,66930
City Hotel,0,10,2024,October,44,26,0,1,2,0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,120,0,2,Check-Out,27-10-2024,DT301,66931
Resort Hotel,0,185,2024,October,43,20,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,0,Contract,123.41,0,0,Check-Out,27-10-2024,DT301,66932
City Hotel,0,141,2024,October,44,24,1,2,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,132.6,0,2,Check-Out,27-10-2024,DT301,66933
